Time,W0, X0, Y0, Z0,W1, X1, Y1, Z1,W2, X2, Y2, Z2,W3, X3, Y3, Z3,W4, X4, Y4, Z4,W5, X5, Y5, Z5,W6, X6, Y6, Z6,W7, X7, Y7, Z7,
16-27-42.480,0.939,-0.147,-0.298,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.840,0.164,-0.342,0.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.500,0.937,-0.146,-0.305,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.834,0.168,-0.348,0.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.521,0.935,-0.144,-0.311,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.829,0.171,-0.355,0.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.541,0.933,-0.143,-0.318,-0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.824,0.173,-0.363,0.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.561,0.931,-0.143,-0.324,-0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.820,0.173,-0.370,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.579,0.928,-0.142,-0.332,-0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.815,0.173,-0.377,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.599,0.925,-0.140,-0.339,-0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.173,-0.384,0.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.619,0.923,-0.140,-0.346,-0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.805,0.174,-0.391,0.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.639,0.920,-0.139,-0.352,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.176,-0.397,0.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
16-27-42.659,0.917,-0.140,-0.358,-0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.795,0.177,-0.403,0.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
